tender_country,tender_year,tender_mainCpv,tender_estimatedPrice_EUR,lot_bidsCount,tender_procedureType,tender_supplyType,buyer_buyerType,buyer_country,tender_indicator_score_INTEGRITY,tender_indicator_score_ADMINISTRATIVE,tender_indicator_score_TRANSPARENCY
RO,2018,15800000,2109727.0,2.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,76.1531,38.6207,42.6641
RO,2019,15110000,6097719.0,4.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.3063,37.6471,42.7307
RO,2021,33600000,2799682.0,5.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,84.3819,38.5567,42.7261
RO,2018,30213300,61545.0,2.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.1744,37.7778,39.2857
RO,2022,15000000,2942973.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,84.0757,37.7778,42.1429
RO,2018,15000000,1115035.0,1.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AUTHORITY,ROMANIA,56.9791,38.5185,41.6667
RO,2020,22000000,5967889.0,8.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.7676,36.6667,42.8177
RO,2023,33140000,1111259.0,4.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,85.9731,38.0556,42.615
RO,2018,33181520,3557529.0,12.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.7732,36.9231,42.1769
RO,2019,39831240,10273517.0,4.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,78.6771,37.7778,40.4762
RO,2018,14211100,133833.0,1.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,70.8433,34.5455,41.0714
RO,2018,33696500,7132811.0,6.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,84.3006,39.5238,42.6065
RO,2019,15000000,2129951.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,72.3546,38.3333,42.5397
RO,2021,30124000,4286079.0,5.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,79.7445,37.3333,42.1053
RO,2023,33600000,3256.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,70.8198,36.6667,40.8163
RO,2018,15541000,3067672.0,5.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.5008,36.0,40.8163
RO,2021,15000000,3327785.0,4.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.101,38.3333,42.619
RO,2020,15111100,66324.0,4.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,88.396,38.6667,42.6871
RO,2020,30125100,2042254.0,4.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,79.5538,36.0,41.4286
RO,2020,15511700,1911.0,3.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AGENCY,ROMANIA,88.6821,37.1429,40.0
RO,2021,33600000,3773515.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,76.2054,31.6667,42.7099
RO,2021,33771000,3182607.0,4.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,89.8791,36.0,42.0168
RO,2022,15540000,10699344.0,2.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AUTHORITY,ROMANIA,63.2348,36.0,42.0168
RO,2023,15113000,6644207.0,6.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AUTHORITY,ROMANIA,88.5926,36.3636,41.2698
RO,2022,18424300,1935623.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,70.0891,37.7778,42.471
RO,2019,33696000,1590615.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,69.844,59.3258,42.6304
RO,2020,33621300,3811078.0,3.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,85.0222,37.7778,42.0635
RO,2020,33600000,5138125.0,7.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,87.5786,39.4937,42.5087
RO,2019,15000000,2129951.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,72.3546,38.3333,42.5397
RO,2020,33696500,2776267.0,15.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,84.6573,39.375,42.4603
RO,2021,15884000,3820950.0,3.0,APPROACHING_BIDDERS,SUPPLIES,EUROPEAN_AGENCY,ROMANIA,89.5812,36.9231,42.328
RO,2021,33751000,4433830.0,2.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AGENCY,ROMANIA,88.89,37.7778,39.2857
RO,2018,42514310,107789.0,6.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.6216,36.9231,42.3469
RO,2022,33140000,3356675.0,10.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,90.211,39.3258,41.8868
RO,2018,15800000,4844829.0,9.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.4768,38.6207,42.7716
RO,2022,33696500,7195023.0,1.0,APPROACHING_BIDDERS,SUPPLIES,EUROPEAN_AGENCY,ROMANIA,80.3966,38.3333,42.437
RO,2021,15811000,4695211.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,45.7143,57.7778,41.0714
RO,2021,35113400,4230066.0,6.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,84.6288,36.0,42.0635
RO,2023,33690000,5608247.0,56.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.3816,39.8535,41.2698
RO,2020,15612210,92455.0,3.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,78.0565,37.7778,41.5584
RO,2020,22000000,5967889.0,8.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.7676,36.6667,42.8177
RO,2021,15800000,3979547.0,2.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AGENCY,ROMANIA,80.4996,39.0,42.6667
RO,2018,42514310,107789.0,5.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,88.6216,36.9231,42.3469
RO,2021,39222200,5317467.0,6.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,89.5705,37.5,39.2857
RO,2020,33600000,2081785.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,68.9715,29.0,42.3469
RO,2019,30125100,423825.0,5.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.9563,59.2157,42.4107
RO,2022,15000000,4081498.0,4.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,87.9441,39.403,42.6587
RO,2020,33141000,5808148.0,38.0,APPROACHING_BIDDERS,SUPPLIES,EUROPEAN_AGENCY,ROMANIA,86.0679,39.3939,42.6339
RO,2018,15800000,4844829.0,5.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.4768,38.6207,42.7716
RO,2020,33140000,115347.0,2.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.3425,56.25,42.236
RO,2022,33600000,2264485.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,81.9057,28.0,42.449
RO,2018,33141420,27448.0,7.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,89.1157,36.0,41.9643
RO,2019,15800000,5206177.0,19.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,76.3982,38.75,42.0168
RO,2020,15131700,6292018.0,6.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.2296,36.6667,42.6559
CZ,2020,45233142,242641.0,5.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,CZ,100.0,0.0,60.0
CZ,2018,45300000,340162.0,2.0,APPROACHING_BIDDERS,WORKS,NATIONAL_AUTHORITY,CZ,100.0,0.0,60.0
CZ,2018,45000000,381200.0,2.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,CZ,100.0,0.0,60.0
RO,2020,45500000,437836.0,3.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,ROMANIA,79.2053,36.0,42.0168
RO,2018,45311000,3492665.0,3.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,ROMANIA,89.3982,36.6667,40.0
RO,2020,45500000,437836.0,3.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,ROMANIA,79.2053,36.0,42.0168
SK,2016,45233120,157962.12,14.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,SK,80.0,18.75,72.2222
SK,2015,45233123,1284380.26,3.0,APPROACHING_BIDDERS,WORKS,REGIONAL_AUTHORITY,SK,91.6667,25.0,66.6667
CZ,2016,71250000,50016561.0,10.0,NEGOTIATED,SERVICES,UTILITIES,CZ,92.8571,48.4848,77.2043
CZ,2016,71250000,50016561.0,11.0,NEGOTIATED,SERVICES,UTILITIES,CZ,92.8571,48.4848,77.2043
CZ,2016,71250000,50016561.0,9.0,NEGOTIATED,SERVICES,UTILITIES,CZ,92.8571,48.4848,77.2043
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
ES,2021,72222300,64000000.0,228.0,NEGOTIATED_WITHOUT_PUBLICATION,SERVICES,PUBLIC_BODY,ES,83.2951,44.8718,43.75
ES,2021,72222300,64000000.0,228.0,NEGOTIATED_WITHOUT_PUBLICATION,SERVICES,PUBLIC_BODY,ES,83.2951,44.8718,43.75
ES,2021,72222300,64000000.0,228.0,NEGOTIATED_WITHOUT_PUBLICATION,SERVICES,PUBLIC_BODY,ES,83.2951,44.8718,43.75
BG,2020,71631000,35273.0,1.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,OTHER,BG,60.0,92.3077,29.1667
BG,2020,55521200,21805.0,1.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,PUBLIC_BODY,BG,50.0,75.0,50.0
BG,2021,65500000,26613.0,1.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,OTHER,BG,60.0,75.0,50.0
BG,2015,79713000,10225994.0,3.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,UTILITIES,BG,75.0,29.4118,72.8571
BG,2021,50413200,32212.0,5.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,OTHER,BG,80.0,93.75,37.5
BG,2021,66510000,22245.0,1.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,PUBLIC_BODY,BG,78.3333,95.4545,37.5
LT,2018,71319000,4000.0,17.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,UTILITIES,LT,80.0,38.4058,50.0
BG,2021,24455000,19344.0,2.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,OTHER,BG,75.2941,40.7407,44.8276
BG,2020,09310000,16140.0,5.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,OTHER,BG,90.0,75.0,37.5
BG,2021,18100000,2709.0,1.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,REGIONAL_AUTHORITY,BG,60.0,75.0,50.0
BG,2020,34928480,2130.0,3.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,REGIONAL_AUTHORITY,BG,80.0,75.0,50.0
BG,2020,24455000,35346.0,5.0,NEGOTIATED_WITH_PUBLICATION,SUPPLIES,PUBLIC_BODY,BG,80.0,34.6154,49.1667
BG,2022,45000000,50429.0,1.0,NEGOTIATED_WITH_PUBLICATION,WORKS,PUBLIC_BODY,BG,60.0,57.1429,50.0
BG,2020,45233330,26476.0,4.0,NEGOTIATED_WITH_PUBLICATION,WORKS,REGIONAL_AUTHORITY,BG,80.0,75.0,50.0
BG,2020,90911200,8691638.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,47.2222,77.1895
BG,2017,90911200,6135597.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
BG,2020,79711000,511181.0,1.0,OPEN,SERVICES,UTILITIES,BG,83.1746,26.0417,76.4636
BG,2019,63500000,826270.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,28.5714,77.1242
BG,2017,71520000,811253.0,1.0,OPEN,SERVICES,PUBLIC_BODY,BG,83.3333,30.5556,75.0
BG,2021,50730000,664406.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,95.5556,44.0476,76.3889
BG,2015,63500000,15338992.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,22458000,2556499.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,58.3333,17.6471,80.0
BG,2016,71220000,7669496.0,4.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2017,71520000,811253.0,1.0,OPEN,SERVICES,PUBLIC_BODY,BG,83.3333,30.5556,75.0
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2015,63500000,15338992.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,79800000,255650.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,80.303,28.2353,79.5553
BG,2015,71200000,468692.0,5.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,75.8359,35.7143,77.5034
BG,2015,66500000,1533899.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,88.3333,28.8889,84.5361
BG,2015,79940000,582882.0,4.0,OPEN,SERVICES,UTILITIES,BG,62.5,15.7143,66.6667
BG,2018,71322000,2044630.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,66.6667,31.8182,74.3038
BG,2015,71200000,2130416.0,15.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,100.0,35.3846,77.1605
BG,2015,71351914,7669496.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,82.4561,28.5714,75.75
BG,2015,63500000,15338992.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71220000,7669496.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2015,71351914,7669496.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,82.4561,28.5714,75.75
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2015,90620000,260763.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,69.4445,17.7778,66.6667
BG,2015,63500000,15338992.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2017,90911200,6135597.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
BG,2015,66500000,1533899.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,88.3333,28.8889,84.5361
BG,2015,63500000,15338992.0,6.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2015,63500000,15338992.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2015,63500000,15338992.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2017,90911200,6135597.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
BG,2015,71200000,468692.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,75.8359,35.7143,77.5034
BG,2018,63500000,17379570.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.3333,48.6111,77.1066
BG,2015,63500000,15338992.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2015,63500000,15338992.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2020,79952100,409112.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,90.7407,26.6667,75.5556
BG,2015,63500000,15338992.0,6.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2019,79820000,885591.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,79.5918,28.5714,83.3333
BG,2020,90911200,8691638.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,47.2222,77.1895
BG,2019,63500000,826270.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,28.5714,77.1242
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2018,63500000,17379570.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.3333,48.6111,77.1066
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2015,71200000,2130416.0,14.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,100.0,35.3846,76.7521
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2017,71410000,1072883.0,5.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,81.783,25.0,79.3182
BG,2021,50730000,664406.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,95.5556,44.0476,76.3889
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2021,50400000,97527.0,1.0,OPEN,SERVICES,PUBLIC_BODY,BG,70.0,17.5,56.25
BG,2019,79713000,487735.0,1.0,OPEN,SERVICES,UTILITIES,BG,96.9697,26.9841,71.9807
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2015,63500000,15338992.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2016,79800000,255650.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,80.303,28.2353,79.5553
BG,2020,79952000,122743.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,88.5714,58.3333,60.8333
BG,2017,90911200,6135597.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
BG,2021,50000000,716.0,2.0,OPEN,SERVICES,NATIONAL_AGENCY,BG,100.0,37.5,62.5
BG,2015,71200000,468692.0,4.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,75.8359,35.7143,77.5034
BG,2020,79500000,2555528.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,100.0,44.0476,76.5073
BG,2020,79952100,409112.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,90.7407,26.6667,75.5556
BG,2016,71220000,7669496.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2015,63500000,15338992.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
BG,2018,50241000,3169866.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.209,28.125,77.6144
BG,2015,71200000,2130416.0,15.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,100.0,35.3846,76.7521
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2016,71220000,7669496.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2015,63500000,15338992.0,3.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.1395,44.0476,77.5194
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2018,71530000,119066.0,3.0,OPEN,SERVICES,UTILITIES,BG,100.0,25.0,74.6575
BG,2020,79711000,511181.0,2.0,OPEN,SERVICES,UTILITIES,BG,83.1746,26.0417,76.4636
BG,2016,71220000,7669496.0,2.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
